Time,Channel,Raw,Enginerring,EngVlaue
26:39.7,115,648, engValue_t,648
26:39.7,115,593, engValue_t,593
26:39.7,115,534, engValue_t,534
26:39.7,115,515, engValue_t,515
26:39.7,115,492, engValue_t,492
26:39.7,115,547, engValue_t,547
26:39.7,115,581, engValue_t,581
26:39.7,115,646, engValue_t,646
26:39.8,115,636, engValue_t,636
26:39.8,115,569, engValue_t,569
26:39.8,115,500, engValue_t,500
26:39.8,115,468, engValue_t,468
26:39.8,115,436, engValue_t,436
26:39.8,115,479, engValue_t,479
26:39.8,115,510, engValue_t,510
26:39.8,115,532, engValue_t,532
26:39.8,115,578, engValue_t,578
26:39.8,115,511, engValue_t,511
26:39.9,115,511, engValue_t,511
26:39.9,115,335, engValue_t,335
26:39.9,115,290, engValue_t,290
26:39.9,115,290, engValue_t,290
26:39.9,115,412, engValue_t,412
26:39.9,115,410, engValue_t,410
26:39.9,115,410, engValue_t,410
26:39.9,115,433, engValue_t,433
26:39.9,115,401, engValue_t,401
26:40.0,115,424, engValue_t,424
26:40.0,115,431, engValue_t,431
26:40.0,115,434, engValue_t,434
26:40.0,115,422, engValue_t,422
26:40.0,115,434, engValue_t,434
26:40.0,115,422, engValue_t,422
26:40.0,115,421, engValue_t,421
26:40.0,115,423, engValue_t,423
26:40.0,115,434, engValue_t,434
26:40.1,115,424, engValue_t,424
26:40.1,115,401, engValue_t,401
26:40.1,115,445, engValue_t,445
26:40.1,115,413, engValue_t,413
26:40.1,115,424, engValue_t,424
26:40.1,115,435, engValue_t,435
26:40.1,115,436, engValue_t,436
26:40.1,115,424, engValue_t,424
26:40.1,115,425, engValue_t,425
26:40.2,115,437, engValue_t,437
26:40.2,115,412, engValue_t,412
26:40.2,115,448, engValue_t,448
26:40.2,115,413, engValue_t,413
26:40.2,115,401, engValue_t,401
26:40.2,115,447, engValue_t,447
26:40.2,115,402, engValue_t,402
26:40.2,115,423, engValue_t,423
26:40.2,115,413, engValue_t,413
26:40.3,115,401, engValue_t,401
26:40.3,115,424, engValue_t,424
26:40.3,115,424, engValue_t,424
26:40.3,115,424, engValue_t,424
26:40.3,115,424, engValue_t,424
26:40.3,115,413, engValue_t,413
26:40.3,115,437, engValue_t,437
26:40.3,115,437, engValue_t,437
26:40.3,115,434, engValue_t,434
26:40.4,115,445, engValue_t,445
26:40.4,115,445, engValue_t,445
26:40.4,115,410, engValue_t,410
26:40.4,115,413, engValue_t,413
26:40.4,115,433, engValue_t,433
26:40.4,115,433, engValue_t,433
26:40.4,115,424, engValue_t,424
26:40.4,115,424, engValue_t,424
26:40.4,115,422, engValue_t,422
26:40.4,115,424, engValue_t,424
26:40.5,115,436, engValue_t,436
26:40.5,115,401, engValue_t,401
26:40.5,115,411, engValue_t,411
26:40.5,115,434, engValue_t,434
26:40.5,115,432, engValue_t,432
26:40.5,115,423, engValue_t,423
26:40.5,115,433, engValue_t,433
26:40.5,115,425, engValue_t,425
26:40.5,115,411, engValue_t,411
26:40.5,115,422, engValue_t,422
26:40.5,115,424, engValue_t,424
26:40.6,115,434, engValue_t,434
26:40.6,115,422, engValue_t,422
26:40.6,115,400, engValue_t,400
26:40.6,115,424, engValue_t,424
26:40.6,115,422, engValue_t,422
26:40.6,115,423, engValue_t,423
26:40.6,115,401, engValue_t,401
26:40.6,115,424, engValue_t,424
26:40.6,115,423, engValue_t,423
26:40.7,115,422, engValue_t,422
26:40.7,115,424, engValue_t,424
26:40.7,115,435, engValue_t,435
26:40.7,115,402, engValue_t,402
26:40.7,115,402, engValue_t,402
26:40.7,115,423, engValue_t,423
26:40.7,115,413, engValue_t,413
26:40.7,115,400, engValue_t,400
26:40.7,115,424, engValue_t,424
26:40.8,115,424, engValue_t,424
26:40.8,115,424, engValue_t,424
26:40.8,115,424, engValue_t,424
26:40.8,115,424, engValue_t,424
26:40.8,115,435, engValue_t,435
26:40.8,115,435, engValue_t,435
26:40.8,115,413, engValue_t,413
26:40.8,115,424, engValue_t,424
26:40.8,115,435, engValue_t,435
26:40.9,115,424, engValue_t,424
26:40.9,115,424, engValue_t,424
26:40.9,115,423, engValue_t,423
26:40.9,115,435, engValue_t,435
26:40.9,115,403, engValue_t,403
26:40.9,115,435, engValue_t,435
26:40.9,115,424, engValue_t,424
26:40.9,115,434, engValue_t,434
26:40.9,115,436, engValue_t,436
26:41.0,115,401, engValue_t,401
26:41.0,115,424, engValue_t,424
26:41.0,115,434, engValue_t,434
26:41.0,115,425, engValue_t,425
26:41.0,115,424, engValue_t,424
26:41.0,115,436, engValue_t,436
26:41.0,115,424, engValue_t,424
26:41.0,115,402, engValue_t,402
26:41.0,115,435, engValue_t,435
26:41.0,115,423, engValue_t,423
26:41.1,115,458, engValue_t,458
26:41.1,115,413, engValue_t,413
26:41.1,115,435, engValue_t,435
26:41.1,115,426, engValue_t,426
26:41.1,115,424, engValue_t,424
26:41.1,115,436, engValue_t,436
26:41.1,115,401, engValue_t,401
26:41.1,115,402, engValue_t,402
26:41.1,115,413, engValue_t,413
26:41.2,115,436, engValue_t,436
26:41.2,115,436, engValue_t,436
26:41.2,115,425, engValue_t,425
26:41.2,115,424, engValue_t,424
26:41.2,115,424, engValue_t,424
26:41.2,115,424, engValue_t,424
26:41.2,115,424, engValue_t,424
26:41.2,115,424, engValue_t,424
26:41.2,115,448, engValue_t,448
26:41.2,115,424, engValue_t,424
26:41.3,115,436, engValue_t,436
26:41.3,115,422, engValue_t,422
26:41.3,115,426, engValue_t,426
26:41.3,115,424, engValue_t,424
26:41.3,115,424, engValue_t,424
26:41.3,115,424, engValue_t,424
26:41.3,115,424, engValue_t,424
26:41.3,115,424, engValue_t,424
26:41.4,115,435, engValue_t,435
26:41.4,115,413, engValue_t,413
26:41.4,115,424, engValue_t,424
26:41.4,115,424, engValue_t,424
26:41.4,115,447, engValue_t,447
26:41.4,115,401, engValue_t,401
26:41.4,115,447, engValue_t,447
26:41.4,115,424, engValue_t,424
26:41.4,115,413, engValue_t,413
26:41.4,115,404, engValue_t,404
26:41.5,115,437, engValue_t,437
26:41.5,115,403, engValue_t,403
26:41.5,115,425, engValue_t,425
26:41.5,115,427, engValue_t,427
26:41.5,115,442, engValue_t,442
26:41.5,115,412, engValue_t,412
26:41.5,115,452, engValue_t,452
26:41.5,115,430, engValue_t,430
26:41.5,115,418, engValue_t,418
26:41.5,115,438, engValue_t,438
26:41.6,115,419, engValue_t,419
26:41.6,115,406, engValue_t,406
26:41.6,115,413, engValue_t,413
26:41.6,115,431, engValue_t,431
26:41.6,115,442, engValue_t,442
26:41.6,115,427, engValue_t,427
26:41.6,115,427, engValue_t,427
26:41.6,115,414, engValue_t,414
26:41.6,115,434, engValue_t,434
26:41.6,115,434, engValue_t,434
26:41.7,115,443, engValue_t,443
26:41.7,115,436, engValue_t,436
26:41.7,115,436, engValue_t,436
26:41.7,115,426, engValue_t,426
26:41.7,115,423, engValue_t,423
26:41.7,115,455, engValue_t,455
26:41.7,115,422, engValue_t,422
26:41.7,115,422, engValue_t,422
26:41.7,115,437, engValue_t,437
26:41.8,115,402, engValue_t,402
26:41.8,115,423, engValue_t,423
26:41.8,115,455, engValue_t,455
26:41.8,115,413, engValue_t,413
26:41.8,115,424, engValue_t,424
26:41.8,115,424, engValue_t,424
26:41.8,115,443, engValue_t,443
26:41.8,115,413, engValue_t,413
26:41.9,115,423, engValue_t,423
26:41.9,115,426, engValue_t,426
26:41.9,115,425, engValue_t,425
26:41.9,115,447, engValue_t,447
26:41.9,115,411, engValue_t,411
26:41.9,115,435, engValue_t,435
26:41.9,115,424, engValue_t,424
26:41.9,115,414, engValue_t,414
26:41.9,115,426, engValue_t,426
26:41.9,115,423, engValue_t,423
26:42.0,115,413, engValue_t,413
26:42.0,115,435, engValue_t,435
26:42.0,115,402, engValue_t,402
26:42.0,115,436, engValue_t,436
26:42.0,115,424, engValue_t,424
26:42.0,115,435, engValue_t,435
26:42.0,115,402, engValue_t,402
26:42.0,115,436, engValue_t,436
26:42.0,115,413, engValue_t,413
26:42.0,115,401, engValue_t,401
26:42.1,115,435, engValue_t,435
26:42.1,115,403, engValue_t,403
26:42.1,115,403, engValue_t,403
26:42.1,115,424, engValue_t,424
26:42.1,115,424, engValue_t,424
26:42.1,115,424, engValue_t,424
26:42.1,115,435, engValue_t,435
26:42.1,115,424, engValue_t,424
26:42.1,115,424, engValue_t,424
26:42.1,115,424, engValue_t,424
26:42.2,115,424, engValue_t,424
26:42.2,115,401, engValue_t,401
26:42.2,115,414, engValue_t,414
26:42.2,115,446, engValue_t,446
26:42.2,115,436, engValue_t,436
26:42.2,115,424, engValue_t,424
26:42.2,115,423, engValue_t,423
26:42.2,115,424, engValue_t,424
26:42.2,115,424, engValue_t,424
26:42.2,115,437, engValue_t,437
26:42.3,115,424, engValue_t,424
26:42.3,115,424, engValue_t,424
26:42.3,115,415, engValue_t,415
26:42.3,115,436, engValue_t,436
26:42.3,115,448, engValue_t,448
26:42.3,115,426, engValue_t,426
26:42.3,115,435, engValue_t,435
26:42.4,115,436, engValue_t,436
26:42.4,115,413, engValue_t,413
26:42.4,115,413, engValue_t,413
26:42.4,115,435, engValue_t,435
26:42.4,115,435, engValue_t,435
26:42.4,115,435, engValue_t,435
26:42.4,115,401, engValue_t,401
26:42.4,115,425, engValue_t,425
26:42.4,115,446, engValue_t,446
26:42.5,115,421, engValue_t,421
26:42.5,115,425, engValue_t,425
26:42.5,115,424, engValue_t,424
26:42.5,115,424, engValue_t,424
26:42.5,115,424, engValue_t,424
26:42.5,115,444, engValue_t,444
26:42.5,115,446, engValue_t,446
26:42.5,115,412, engValue_t,412
26:42.5,115,412, engValue_t,412
26:42.6,115,424, engValue_t,424
26:42.6,115,413, engValue_t,413
26:42.6,115,413, engValue_t,413
26:42.6,115,445, engValue_t,445
26:42.6,115,413, engValue_t,413
26:42.6,115,423, engValue_t,423
26:42.6,115,401, engValue_t,401
26:42.6,115,446, engValue_t,446
26:42.6,115,436, engValue_t,436
26:42.6,115,412, engValue_t,412
26:42.7,115,445, engValue_t,445
26:42.7,115,402, engValue_t,402
26:42.7,115,422, engValue_t,422
26:42.7,115,448, engValue_t,448
26:42.7,115,423, engValue_t,423
26:42.7,115,423, engValue_t,423
26:42.7,115,401, engValue_t,401
26:42.7,115,424, engValue_t,424
26:42.7,115,423, engValue_t,423
26:42.7,115,435, engValue_t,435
26:42.8,115,433, engValue_t,433
26:42.8,115,423, engValue_t,423
26:42.8,115,423, engValue_t,423
26:42.8,115,411, engValue_t,411
26:42.8,115,436, engValue_t,436
26:42.8,115,435, engValue_t,435
26:42.8,115,434, engValue_t,434
26:42.8,115,445, engValue_t,445
26:42.9,115,434, engValue_t,434
26:42.9,115,412, engValue_t,412
26:42.9,115,446, engValue_t,446
26:42.9,115,433, engValue_t,433
26:42.9,115,413, engValue_t,413
26:42.9,115,424, engValue_t,424
26:42.9,115,444, engValue_t,444
26:42.9,115,423, engValue_t,423
26:42.9,115,423, engValue_t,423
26:42.9,115,424, engValue_t,424
26:43.0,115,433, engValue_t,433
26:43.0,115,422, engValue_t,422
26:43.0,115,445, engValue_t,445
26:43.0,115,445, engValue_t,445
26:43.0,115,434, engValue_t,434
26:43.0,115,412, engValue_t,412
26:43.0,115,412, engValue_t,412
26:43.0,115,412, engValue_t,412
26:43.0,115,446, engValue_t,446
26:43.1,115,434, engValue_t,434
26:43.1,115,422, engValue_t,422
26:43.1,115,424, engValue_t,424
26:43.1,115,423, engValue_t,423
26:43.1,115,433, engValue_t,433
26:43.1,115,412, engValue_t,412
26:43.1,115,445, engValue_t,445
26:43.1,115,413, engValue_t,413
26:43.1,115,433, engValue_t,433
26:43.1,115,423, engValue_t,423
26:43.1,115,434, engValue_t,434
26:43.2,115,445, engValue_t,445
26:43.2,115,422, engValue_t,422
26:43.2,115,421, engValue_t,421
26:43.2,115,446, engValue_t,446
26:43.2,115,422, engValue_t,422
26:43.2,115,402, engValue_t,402
26:43.2,115,434, engValue_t,434
26:43.2,115,434, engValue_t,434
26:43.2,115,434, engValue_t,434
26:43.3,115,413, engValue_t,413
26:43.3,115,446, engValue_t,446
26:43.3,115,436, engValue_t,436
26:43.3,115,423, engValue_t,423
26:43.3,115,445, engValue_t,445
26:43.3,115,436, engValue_t,436
26:43.3,115,424, engValue_t,424
26:43.4,115,401, engValue_t,401
26:43.4,115,412, engValue_t,412
26:43.4,115,411, engValue_t,411
26:43.4,115,411, engValue_t,411
26:43.4,115,436, engValue_t,436
26:43.4,115,424, engValue_t,424
26:43.4,115,424, engValue_t,424
26:43.4,115,424, engValue_t,424
26:43.4,115,423, engValue_t,423
26:43.5,115,436, engValue_t,436
26:43.5,115,436, engValue_t,436
26:43.5,115,424, engValue_t,424
26:43.5,115,412, engValue_t,412
26:43.5,115,424, engValue_t,424
26:43.5,115,447, engValue_t,447
26:43.5,115,446, engValue_t,446
26:43.5,115,411, engValue_t,411
26:43.5,115,446, engValue_t,446
26:43.5,115,411, engValue_t,411
26:43.6,115,435, engValue_t,435
26:43.6,115,435, engValue_t,435
26:43.6,115,435, engValue_t,435
26:43.6,115,423, engValue_t,423
26:43.6,115,434, engValue_t,434
26:43.6,115,401, engValue_t,401
26:43.6,115,434, engValue_t,434
26:43.6,115,424, engValue_t,424
26:43.6,115,422, engValue_t,422
26:43.6,115,412, engValue_t,412
26:43.7,115,435, engValue_t,435
26:43.7,115,444, engValue_t,444
26:43.7,115,413, engValue_t,413
26:43.7,115,434, engValue_t,434
26:43.7,115,411, engValue_t,411
26:43.7,115,413, engValue_t,413
26:43.7,115,444, engValue_t,444
26:43.7,115,423, engValue_t,423
26:43.7,115,413, engValue_t,413
26:43.7,115,434, engValue_t,434
26:43.8,115,434, engValue_t,434
26:43.8,115,403, engValue_t,403
26:43.8,115,424, engValue_t,424
26:43.8,115,436, engValue_t,436
26:43.8,115,412, engValue_t,412
26:43.8,115,412, engValue_t,412
26:43.8,115,436, engValue_t,436
26:43.8,115,436, engValue_t,436
26:43.8,115,436, engValue_t,436
26:43.8,115,424, engValue_t,424
26:43.9,115,412, engValue_t,412
26:43.9,115,402, engValue_t,402
26:43.9,115,402, engValue_t,402
26:43.9,115,413, engValue_t,413
26:43.9,115,447, engValue_t,447
26:43.9,115,423, engValue_t,423
26:43.9,115,445, engValue_t,445
26:43.9,115,401, engValue_t,401
26:43.9,115,435, engValue_t,435
26:44.0,115,424, engValue_t,424
26:44.0,115,435, engValue_t,435
26:44.0,115,414, engValue_t,414
26:44.0,115,413, engValue_t,413
26:44.0,115,444, engValue_t,444
26:44.0,115,436, engValue_t,436
26:44.0,115,423, engValue_t,423
26:44.0,115,424, engValue_t,424
26:44.0,115,413, engValue_t,413
26:44.0,115,432, engValue_t,432
26:44.1,115,436, engValue_t,436
26:44.1,115,447, engValue_t,447
26:44.1,115,424, engValue_t,424
26:44.1,115,435, engValue_t,435
26:44.1,115,433, engValue_t,433
26:44.1,115,413, engValue_t,413
