Date,Time,RBoom_Angle,* PRSTiltSensorBin,* PRSTiltSensorEng,ShearerPosition
5/9/2023,58:56.1,11.3,2045,114,23
5/9/2023,58:56.3,11.37,2045,114,23
5/9/2023,58:56.6,11.9,2044,113,23
5/9/2023,58:56.8,11.77,2044,113,23
5/9/2023,58:57.1,12.09,2046,115,23
5/9/2023,58:57.4,11.61,2046,115,23
5/9/2023,58:57.6,12.04,2046,115,23
5/9/2023,58:57.8,11.67,2046,115,23
5/9/2023,58:58.1,12.13,2049,118,23
5/9/2023,58:58.4,11.49,2049,118,23
5/9/2023,58:58.6,12.35,2055,124,23
5/9/2023,58:58.9,12.59,2055,124,23
5/9/2023,58:59.2,11.87,2054,123,23
5/9/2023,58:59.4,11.9,2054,123,23
5/9/2023,58:59.7,11.65,2054,123,23
5/9/2023,58:59.9,11.39,2054,123,23
5/9/2023,59:00.2,12.01,2055,124,23
5/9/2023,59:00.4,12.01,2055,124,23
5/9/2023,59:00.8,12.75,2051,120,23
5/9/2023,59:01.0,11.71,2051,120,23
5/9/2023,59:01.3,12.39,2047,116,23
5/9/2023,59:01.5,12.28,2047,116,23
5/9/2023,59:01.8,11.63,2040,109,23
5/9/2023,59:02.0,12.21,2040,109,23
5/9/2023,59:02.3,12.24,2041,110,23
5/9/2023,59:02.5,11.78,2041,110,23
5/9/2023,59:02.8,12.05,2045,114,23
5/9/2023,59:03.0,11.76,2045,114,23
5/9/2023,59:03.4,12.04,2054,123,22
5/9/2023,59:03.6,11.86,2054,123,22
5/9/2023,59:03.8,11.99,2060,129,22
5/9/2023,59:04.1,12.45,2060,129,22
5/9/2023,59:04.4,12.39,2058,127,22
5/9/2023,59:04.7,12.1,2058,127,22
5/9/2023,59:04.9,12.2,2048,117,22
5/9/2023,59:05.2,11.73,2048,117,22
5/9/2023,59:05.4,12.5,2048,117,22
5/9/2023,59:05.7,12.16,2048,117,22
5/9/2023,59:06.0,11.58,2041,110,22
5/9/2023,59:06.2,12.22,2041,110,22
5/9/2023,59:06.5,11.9,2051,120,22
5/9/2023,59:06.7,12.84,2051,120,22
5/9/2023,59:07.0,12.42,2054,123,22
5/9/2023,59:07.3,12.23,2054,123,22
5/9/2023,59:07.5,11.7,2058,127,22
5/9/2023,59:07.8,11.86,2058,127,22
5/9/2023,59:08.1,12.45,2054,123,22
5/9/2023,59:08.3,12.53,2054,123,22
5/9/2023,59:08.5,12.09,2052,121,22
5/9/2023,59:08.8,12.39,2052,121,22
5/9/2023,59:09.1,12.05,2054,123,22
5/9/2023,59:09.4,11.72,2054,123,22
5/9/2023,59:09.6,12.22,2052,121,22
5/9/2023,59:09.8,12.13,2052,121,22
5/9/2023,59:10.1,11.85,2053,122,22
5/9/2023,59:10.4,12.14,2053,122,22
5/9/2023,59:10.7,12.53,2051,120,22
5/9/2023,59:10.9,11.76,2051,120,22
5/9/2023,59:11.2,12.44,2053,122,22
5/9/2023,59:11.4,12.3,2053,122,22
5/9/2023,59:11.7,11.91,2051,120,22
5/9/2023,59:11.9,11.68,2051,120,22
5/9/2023,59:12.2,12.07,2047,116,22
5/9/2023,59:12.5,12.19,2047,116,22
5/9/2023,59:12.7,12.21,2049,118,22
5/9/2023,59:13.0,12.02,2049,118,22
5/9/2023,59:13.3,12.22,2047,116,22
5/9/2023,59:13.5,12.2,2047,116,21
5/9/2023,59:13.8,12.37,2055,124,21
5/9/2023,59:14.0,12.12,2055,124,21
5/9/2023,59:14.3,12.25,2058,127,21
5/9/2023,59:14.5,11.56,2058,127,21
5/9/2023,59:14.8,12.65,2061,130,21
5/9/2023,59:15.0,12.37,2061,130,21
5/9/2023,59:15.3,12.2,2060,129,21
5/9/2023,59:15.6,12.57,2060,129,21
5/9/2023,59:15.9,12.28,2053,122,21
5/9/2023,59:16.1,12.34,2053,122,21
5/9/2023,59:16.3,11.45,2050,119,21
5/9/2023,59:16.6,12.32,2050,119,21
5/9/2023,59:16.9,13.1,2049,118,21
5/9/2023,59:17.2,11.56,2049,118,21
5/9/2023,59:17.4,12.78,2050,119,21
5/9/2023,59:17.6,11.67,2050,119,21
5/9/2023,59:18.0,12.24,2048,117,21
5/9/2023,59:18.2,11.92,2048,117,21
5/9/2023,59:18.4,12.19,2055,124,21
5/9/2023,59:18.7,12.24,2055,124,21
5/9/2023,59:19.0,12.93,2055,124,21
5/9/2023,59:19.2,12.01,2055,124,21
5/9/2023,59:19.5,12.14,2053,122,21
5/9/2023,59:19.7,11.89,2053,122,21
5/9/2023,59:20.0,12.41,2052,121,21
5/9/2023,59:20.2,12.04,2052,121,21
5/9/2023,59:20.5,11.41,2053,122,21
5/9/2023,59:20.8,11.78,2053,122,21
5/9/2023,59:21.0,12.07,2053,122,21
5/9/2023,59:21.3,11.73,2053,122,21
5/9/2023,59:21.6,11.55,2041,110,21
5/9/2023,59:21.8,11.78,2041,110,21
5/9/2023,59:22.1,11.87,2046,115,21
5/9/2023,59:22.3,11.71,2046,115,21
5/9/2023,59:22.6,11.38,2058,127,21
5/9/2023,59:22.9,11.95,2058,127,21
5/9/2023,59:23.1,12.25,2052,121,21
5/9/2023,59:23.4,12.64,2052,121,21
5/9/2023,59:23.6,12.3,2054,123,21
5/9/2023,59:23.9,11.87,2054,123,20
5/9/2023,59:24.2,11.41,2049,118,20
5/9/2023,59:24.4,12.34,2049,118,20
5/9/2023,59:24.7,12.2,2049,118,20
5/9/2023,59:24.9,12.21,2049,118,20
5/9/2023,59:25.2,11.65,2050,119,20
5/9/2023,59:25.4,11.99,2050,119,20
5/9/2023,59:25.7,12.43,2048,117,20
5/9/2023,59:26.0,12.23,2048,117,20
5/9/2023,59:26.2,12.4,2055,124,20
5/9/2023,59:26.5,12.31,2055,124,20
5/9/2023,59:26.8,11.73,2052,121,20
5/9/2023,59:27.0,12.6,2052,121,20
5/9/2023,59:27.3,11.63,2047,116,20
5/9/2023,59:27.6,11.96,2047,116,20
5/9/2023,59:27.8,12.64,2055,124,20
5/9/2023,59:28.1,12.66,2055,124,20
5/9/2023,59:28.3,12.32,2049,118,20
5/9/2023,59:28.6,12.26,2049,118,20
5/9/2023,59:28.8,12.16,2053,122,20
5/9/2023,59:29.1,12.16,2053,122,20
5/9/2023,59:29.4,11.72,2053,122,20
5/9/2023,59:29.6,12.4,2053,122,20
5/9/2023,59:29.9,11.74,2051,120,20
5/9/2023,59:30.1,12.09,2051,120,20
5/9/2023,59:30.4,12.4,2054,123,20
5/9/2023,59:30.6,11.68,2054,123,20
5/9/2023,59:30.9,12.17,2050,119,20
5/9/2023,59:31.2,12.08,2050,119,20
5/9/2023,59:31.5,12.1,2045,114,20
5/9/2023,59:31.7,12,2045,114,20
5/9/2023,59:32.0,11.92,2049,118,20
5/9/2023,59:32.2,12.32,2049,118,20
5/9/2023,59:32.5,11.91,2047,116,20
5/9/2023,59:32.7,12.28,2047,116,20
5/9/2023,59:33.0,11.78,2048,117,20
5/9/2023,59:33.2,12.55,2048,117,20
5/9/2023,59:33.5,12.49,2049,118,20
5/9/2023,59:33.7,11.94,2049,118,20
5/9/2023,59:34.0,12.08,2046,115,20
5/9/2023,59:34.3,11.36,2046,115,20
5/9/2023,59:34.6,12.68,2052,121,20
5/9/2023,59:34.8,12.14,2052,121,19
5/9/2023,59:35.1,12.52,2054,123,19
5/9/2023,59:35.3,11.72,2054,123,19
5/9/2023,59:35.6,12.3,2058,127,19
5/9/2023,59:35.9,11.66,2058,127,19
5/9/2023,59:36.1,12.75,2056,125,19
5/9/2023,59:36.4,12.56,2056,125,19
5/9/2023,59:36.6,11.49,2047,116,19
5/9/2023,59:36.9,12.61,2047,116,19
5/9/2023,59:37.1,12.18,2052,121,19
5/9/2023,59:37.4,11.59,2052,121,19
5/9/2023,59:37.7,12.18,2052,121,19
5/9/2023,59:37.9,11.73,2052,121,19
5/9/2023,59:38.2,12.31,2050,119,19
5/9/2023,59:38.5,11.69,2050,119,19
5/9/2023,59:38.7,11.86,2056,125,19
5/9/2023,59:39.0,13.11,2056,125,19
5/9/2023,59:39.2,12.37,2055,124,19
5/9/2023,59:39.5,12.31,2055,124,19
5/9/2023,59:39.8,11.47,2049,118,19
5/9/2023,59:40.1,11.69,2049,118,19
5/9/2023,59:40.3,12.07,2050,119,19
5/9/2023,59:40.6,12.1,2050,119,19
5/9/2023,59:40.8,11.69,2053,122,19
5/9/2023,59:41.1,11.33,2053,122,19
5/9/2023,59:41.3,11.9,2047,116,19
5/9/2023,59:41.6,11.73,2047,116,19
5/9/2023,59:41.9,11.8,2047,116,19
5/9/2023,59:42.1,12.43,2047,116,19
5/9/2023,59:42.4,12.66,2051,120,19
5/9/2023,59:42.6,12.52,2051,120,19
5/9/2023,59:42.9,12.13,2064,133,19
5/9/2023,59:43.2,11.55,2064,133,19
5/9/2023,59:43.4,12.43,2062,131,19
5/9/2023,59:43.7,12.48,2062,131,19
5/9/2023,59:43.9,12.34,2048,117,19
5/9/2023,59:44.2,12.37,2048,117,19
5/9/2023,59:44.4,12.4,2053,122,19
5/9/2023,59:44.8,12.4,2053,122,19
5/9/2023,59:44.9,12.43,2055,124,19
5/9/2023,59:45.2,11.92,2055,124,19
5/9/2023,59:45.5,12.14,2056,125,19
5/9/2023,59:45.7,12.36,2056,125,19
5/9/2023,59:46.0,12.22,2062,131,18
5/9/2023,59:46.2,12.85,2062,131,18
5/9/2023,59:46.5,12.16,2056,125,18
5/9/2023,59:46.8,12.13,2056,125,18
5/9/2023,59:47.0,12.28,2052,121,18
5/9/2023,59:47.3,12.28,2052,121,18
5/9/2023,59:47.6,12.39,2053,122,18
5/9/2023,59:47.8,12.2,2053,122,18
5/9/2023,59:48.1,12.25,2052,121,18
5/9/2023,59:48.3,11.98,2052,121,18
5/9/2023,59:48.6,11.7,2053,122,18
5/9/2023,59:48.8,12.53,2053,122,18
5/9/2023,59:49.1,12.32,2052,121,18
5/9/2023,59:49.4,12.08,2052,121,18
5/9/2023,59:49.6,12.54,2054,123,18
5/9/2023,59:49.9,12,2054,123,18
5/9/2023,59:50.2,11.94,2057,126,18
5/9/2023,59:50.5,11.7,2057,126,18
5/9/2023,59:50.7,12.28,2052,121,18
5/9/2023,59:51.0,12.1,2052,121,18
5/9/2023,59:51.2,11.71,2042,111,18
5/9/2023,59:51.4,11.93,2042,111,18
5/9/2023,59:51.7,12.15,2042,111,18
5/9/2023,59:52.0,11.59,2042,111,18
5/9/2023,59:52.3,11.66,2045,114,18
5/9/2023,59:52.5,12.06,2045,114,18
5/9/2023,59:52.8,11.99,2055,124,18
5/9/2023,59:53.0,11.82,2055,124,18
5/9/2023,59:53.3,11.24,2059,128,18
5/9/2023,59:53.5,11.71,2059,128,18
5/9/2023,59:53.8,11.11,2048,117,18
5/9/2023,59:54.1,11.34,2048,117,18
5/9/2023,59:54.3,11.28,2048,117,18
5/9/2023,59:54.6,12.12,2045,114,18
5/9/2023,59:54.8,11.73,2045,114,18
5/9/2023,59:55.1,12.26,2052,121,18
5/9/2023,59:55.4,11.7,2052,121,18
5/9/2023,59:55.6,11.1,2053,122,18
5/9/2023,59:55.9,11.66,2053,122,18
5/9/2023,59:56.1,11.88,2050,119,18
5/9/2023,59:56.4,12.11,2050,119,17
5/9/2023,59:56.7,11.72,2045,114,17
5/9/2023,59:56.9,11.43,2045,114,17
5/9/2023,59:57.2,11.49,2049,118,17
5/9/2023,59:57.5,10.98,2049,118,17
5/9/2023,59:57.7,11.36,2054,123,17
5/9/2023,59:58.0,11.45,2054,123,17
5/9/2023,59:58.2,11.51,2041,110,17
5/9/2023,59:58.5,11.27,2041,110,17
5/9/2023,59:58.7,11.36,2038,107,17
5/9/2023,59:59.0,11.27,2038,107,17
5/9/2023,59:59.3,11.29,2043,112,17
5/9/2023,59:59.5,11.28,2043,112,17
5/9/2023,59:59.8,11.05,2049,118,17
5/9/2023,00:00.1,11.78,2049,118,17
5/9/2023,00:00.3,11.72,2050,119,17
5/9/2023,00:00.6,11.81,2050,119,17
5/9/2023,00:00.8,11.31,2042,111,17
5/9/2023,00:01.1,11.11,2042,111,17
5/9/2023,00:01.4,11.15,2036,105,17
5/9/2023,00:01.6,11.01,2036,105,17
5/9/2023,00:01.9,11.4,2039,108,17
5/9/2023,00:02.1,10.68,2039,108,17
5/9/2023,00:02.4,11.48,2041,110,17
5/9/2023,00:02.7,11.16,2041,110,17
5/9/2023,00:02.9,11.07,2043,112,17
5/9/2023,00:03.2,11.41,2043,112,17
5/9/2023,00:03.4,11.36,2044,113,17
5/9/2023,00:03.7,11.53,2044,113,17
5/9/2023,00:03.9,11.21,2034,103,17
5/9/2023,00:04.2,10.84,2034,103,17
5/9/2023,00:04.5,11.22,2042,111,17
5/9/2023,00:04.7,11.49,2042,111,17
5/9/2023,00:05.0,10.66,2046,115,17
5/9/2023,00:05.3,11.41,2046,115,17
5/9/2023,00:05.5,11.55,2055,124,17
5/9/2023,00:05.8,10.33,2055,124,17
5/9/2023,00:06.0,11.21,2047,116,17
5/9/2023,00:06.3,11.27,2047,116,17
5/9/2023,00:06.6,10.55,2039,108,17
5/9/2023,00:06.8,11.13,2039,108,17
5/9/2023,00:07.0,10.52,2033,102,17
5/9/2023,00:07.3,10.77,2033,102,16
5/9/2023,00:07.6,11.01,2040,109,16
5/9/2023,00:07.8,10.64,2040,109,16
5/9/2023,00:08.1,10.85,2041,110,16
5/9/2023,00:08.4,10.36,2041,110,16
5/9/2023,00:08.6,11.23,2050,119,16
5/9/2023,00:08.9,10.86,2050,119,16
5/9/2023,00:09.1,10.87,2041,110,16
5/9/2023,00:09.4,10.44,2041,110,16
5/9/2023,00:09.6,10.64,2035,104,16
5/9/2023,00:09.9,10.86,2035,104,16
5/9/2023,00:10.2,10.43,2040,109,16
5/9/2023,00:10.5,10.66,2040,109,16
5/9/2023,00:10.7,10.77,2036,105,16
5/9/2023,00:11.0,10.49,2036,105,16
5/9/2023,00:11.2,10.11,2034,103,16
5/9/2023,00:11.5,10.75,2034,103,16
5/9/2023,00:11.7,10.64,2038,107,16
5/9/2023,00:12.0,10.43,2038,107,16
5/9/2023,00:12.3,10.85,2035,104,16
5/9/2023,00:12.5,10.48,2035,104,16
5/9/2023,00:12.8,10.53,2033,102,16
5/9/2023,00:13.0,10.37,2033,102,16
5/9/2023,00:13.3,10.82,2039,108,16
5/9/2023,00:13.6,10.56,2039,108,16
5/9/2023,00:13.8,10.74,2033,102,16
5/9/2023,00:14.1,10.27,2033,102,16
5/9/2023,00:14.4,10.6,2034,103,16
5/9/2023,00:14.6,11.05,2034,103,16
5/9/2023,00:14.9,10.5,2038,107,16
5/9/2023,00:15.1,10.76,2038,107,16
5/9/2023,00:15.4,10.33,2041,110,16
5/9/2023,00:15.6,10.45,2041,110,16
5/9/2023,00:15.9,10.7,2039,108,16
5/9/2023,00:16.2,10.47,2039,108,16
5/9/2023,00:16.4,10.17,2027,96,16
5/9/2023,00:16.7,10.4,2027,96,16
5/9/2023,00:17.0,10.86,2032,101,16
5/9/2023,00:17.2,10.31,2032,101,16
5/9/2023,00:17.5,10.46,2037,106,16
5/9/2023,00:17.7,9.91,2037,106,16
5/9/2023,00:18.0,10.2,2041,110,16
5/9/2023,00:18.4,9.66,2043,112,15
5/9/2023,00:18.5,10.34,2043,112,15
5/9/2023,00:18.8,9.96,2043,112,15
5/9/2023,00:19.1,10.5,2028,97,15
5/9/2023,00:19.3,10.71,2028,97,15
5/9/2023,00:19.6,10.15,2026,95,15
5/9/2023,00:19.8,10.57,2026,95,15
5/9/2023,00:20.1,9.52,2031,100,15
5/9/2023,00:20.4,10.19,2031,100,15
5/9/2023,00:20.6,10.44,2034,103,15
5/9/2023,00:20.9,10.81,2034,103,15
5/9/2023,00:21.1,10.47,2033,102,15
5/9/2023,00:21.4,9.8,2033,102,15
5/9/2023,00:21.6,9.95,2025,94,15
5/9/2023,00:21.9,9.88,2025,94,15
5/9/2023,00:22.2,9.79,2021,90,15
5/9/2023,00:22.4,10.07,2021,90,15
5/9/2023,00:22.7,10.01,2031,100,15
5/9/2023,00:23.0,9.5,2031,100,15
5/9/2023,00:23.2,9.93,2031,100,15
5/9/2023,00:23.5,9.74,2031,100,15
5/9/2023,00:23.7,10.03,2032,101,15
5/9/2023,00:24.0,9.47,2032,101,15
5/9/2023,00:24.3,10.37,2027,96,15
5/9/2023,00:24.5,10.16,2027,96,15
5/9/2023,00:24.8,10.16,2019,88,15
5/9/2023,00:25.0,9.78,2019,88,15
5/9/2023,00:25.3,9.93,2027,96,15
5/9/2023,00:25.6,9.52,2027,96,15
5/9/2023,00:25.8,9.6,2027,96,15
5/9/2023,00:26.0,10.3,2027,96,15
5/9/2023,00:26.3,10.51,2027,96,15
5/9/2023,00:26.6,9.66,2027,96,15
5/9/2023,00:26.8,9.74,2029,98,15
5/9/2023,00:27.2,9.78,2029,98,15
5/9/2023,00:27.4,9.78,2030,99,15
5/9/2023,00:27.6,10.14,2030,99,15
5/9/2023,00:27.9,10.17,2034,103,15
5/9/2023,00:28.2,9.98,2034,103,15
5/9/2023,00:28.4,9.91,2025,94,15
5/9/2023,00:28.7,9.7,2025,94,15
5/9/2023,00:28.9,9.6,2023,92,15
5/9/2023,00:29.2,9.17,2023,92,14
5/9/2023,00:29.4,9.86,2027,96,14
5/9/2023,00:29.7,10.2,2027,96,14
5/9/2023,00:30.0,10.25,2021,90,14
5/9/2023,00:30.2,9.96,2021,90,14
5/9/2023,00:30.5,10.16,2025,94,14
5/9/2023,00:30.7,9.98,2025,94,14
5/9/2023,00:31.0,9.31,2032,101,14
5/9/2023,00:31.2,9.91,2032,101,14
5/9/2023,00:31.5,10.18,2036,105,14
5/9/2023,00:31.8,9.97,2036,105,14
5/9/2023,00:32.0,9.62,2027,96,14
5/9/2023,00:32.3,9.99,2027,96,14
5/9/2023,00:32.6,9.78,2026,95,14
5/9/2023,00:32.8,10.05,2026,95,14
5/9/2023,00:33.1,9.78,2030,99,14
5/9/2023,00:33.4,10.01,2030,99,14
5/9/2023,00:33.6,10.47,2032,101,14
5/9/2023,00:33.9,10.11,2032,101,14
5/9/2023,00:34.2,9.9,2034,103,14
5/9/2023,00:34.4,9.58,2034,103,14
5/9/2023,00:34.6,9.43,2031,100,14
5/9/2023,00:34.9,10.05,2031,100,14
5/9/2023,00:35.2,9.81,2032,101,14
5/9/2023,00:35.4,9.99,2032,101,14
5/9/2023,00:35.7,9.84,2034,103,14
5/9/2023,00:36.0,10.17,2034,103,14
5/9/2023,00:36.2,9.75,2032,101,14
5/9/2023,00:36.5,9.25,2032,101,14
5/9/2023,00:36.8,10.05,2028,97,14
5/9/2023,00:37.0,9.89,2028,97,14
5/9/2023,00:37.3,10.02,2022,91,14
5/9/2023,00:37.5,9.82,2022,91,14
5/9/2023,00:37.7,10.13,2026,95,14
5/9/2023,00:38.0,9.76,2026,95,14
5/9/2023,00:38.3,10.04,2034,103,14
5/9/2023,00:38.5,10.01,2034,103,14
5/9/2023,00:38.8,9.85,2034,103,14
5/9/2023,00:39.0,10.12,2034,103,14
5/9/2023,00:39.4,9.26,2034,103,14
5/9/2023,00:39.6,9.79,2034,103,14
5/9/2023,00:39.8,10.08,2028,97,13
5/9/2023,00:40.1,9.64,2028,97,13
5/9/2023,00:40.4,9.68,2024,93,13
5/9/2023,00:40.6,10.11,2024,93,13
5/9/2023,00:40.9,10.18,2031,100,13
5/9/2023,00:41.2,9.74,2031,100,13
5/9/2023,00:41.4,10.31,2029,98,13
5/9/2023,00:41.7,9.81,2029,98,13
5/9/2023,00:41.9,9.57,2028,97,13
5/9/2023,00:42.2,9.98,2028,97,13
5/9/2023,00:42.4,9.92,2028,97,13
5/9/2023,00:42.7,10.01,2028,97,13
5/9/2023,00:43.0,9.98,2030,99,13
5/9/2023,00:43.2,10.33,2030,99,13
5/9/2023,00:43.5,10.2,2031,100,13
5/9/2023,00:43.7,9.69,2031,100,13
5/9/2023,00:44.0,9.85,2032,101,13
5/9/2023,00:44.3,10.3,2032,101,13
5/9/2023,00:44.5,9.52,2029,98,13
5/9/2023,00:44.8,9.05,2029,98,13
5/9/2023,00:45.0,9.94,2024,93,13
5/9/2023,00:45.3,9.57,2024,93,13
5/9/2023,00:45.6,10.25,2027,96,13
5/9/2023,00:45.8,9.83,2027,96,13
5/9/2023,00:46.1,10.05,2035,104,13
5/9/2023,00:46.3,9.88,2035,104,13
5/9/2023,00:46.6,9.81,2034,103,13
5/9/2023,00:46.9,9.91,2034,103,13
5/9/2023,00:47.2,9.93,2026,95,13
5/9/2023,00:47.4,9.75,2026,95,13
5/9/2023,00:47.7,9.74,2026,95,13
5/9/2023,00:47.9,9.83,2026,95,13
5/9/2023,00:48.1,9.06,2029,98,13
5/9/2023,00:48.4,9.95,2029,98,13
5/9/2023,00:48.7,9.68,2033,102,13
5/9/2023,00:49.0,10.36,2033,102,13
5/9/2023,00:49.2,10.16,2038,107,13
5/9/2023,00:49.5,10.11,2038,107,13
5/9/2023,00:49.7,9.73,2033,102,13
5/9/2023,00:50.0,9.39,2033,102,13
5/9/2023,00:50.2,10.22,2027,96,13
5/9/2023,00:50.5,9.72,2027,96,13
5/9/2023,00:50.8,9.6,2031,100,13
5/9/2023,00:51.0,9.68,2031,100,12
5/9/2023,00:51.3,9.68,2036,105,12
5/9/2023,00:51.6,9.63,2036,105,12
5/9/2023,00:51.9,9.81,2035,104,12
5/9/2023,00:52.1,10.37,2035,104,12
5/9/2023,00:52.3,10.22,2024,93,12
5/9/2023,00:52.6,10.29,2024,93,12
5/9/2023,00:52.9,9.96,2024,93,12
5/9/2023,00:53.2,9.71,2024,93,12
5/9/2023,00:53.4,9.76,2030,99,12
5/9/2023,00:53.7,9.23,2030,99,12
5/9/2023,00:53.9,9.84,2031,100,12
5/9/2023,00:54.2,9.65,2031,100,12
5/9/2023,00:54.4,10.16,2026,95,12
5/9/2023,00:54.7,9.95,2026,95,12
5/9/2023,00:54.9,10.07,2023,92,12
5/9/2023,00:55.2,9.76,2023,92,12
5/9/2023,00:55.5,9.57,2024,93,12
5/9/2023,00:55.7,9.09,2024,93,12
5/9/2023,00:56.0,9.64,2031,100,12
5/9/2023,00:56.2,9.49,2031,100,12
5/9/2023,00:56.5,9.21,2029,98,12
5/9/2023,00:56.8,9.5,2029,98,12
5/9/2023,00:57.0,9.5,2028,97,12
5/9/2023,00:57.3,9.47,2028,97,12
5/9/2023,00:57.5,9.45,2023,92,12
5/9/2023,00:57.8,9.31,2023,92,12
5/9/2023,00:58.1,10,2019,88,12
5/9/2023,00:58.3,8.67,2019,88,12
5/9/2023,00:58.6,9.77,2027,96,12
5/9/2023,00:58.9,9.24,2027,96,12
5/9/2023,00:59.2,9.17,2031,100,12
5/9/2023,00:59.4,9.21,2031,100,12
5/9/2023,00:59.7,9.37,2023,92,12
5/9/2023,00:59.9,9.19,2023,92,12
5/9/2023,01:00.1,9.13,2019,88,12
5/9/2023,01:00.4,9.71,2019,88,12
5/9/2023,01:00.7,8.91,2018,87,12
5/9/2023,01:00.9,9.38,2018,87,12
5/9/2023,01:01.2,8.97,2022,91,12
5/9/2023,01:01.4,9.08,2022,91,12
5/9/2023,01:01.7,9.79,2028,97,11
5/9/2023,01:02.0,8.9,2028,97,11
5/9/2023,01:02.2,9.78,2029,98,11
5/9/2023,01:02.5,8.89,2029,98,11
5/9/2023,01:02.8,8.26,2023,92,11
5/9/2023,01:03.0,8.64,2023,92,11
5/9/2023,01:03.3,9.03,2018,87,11
5/9/2023,01:03.5,9.17,2018,87,11
5/9/2023,01:03.8,8.56,2018,87,11
5/9/2023,01:04.0,9.35,2023,92,11
5/9/2023,01:04.3,9.05,2024,93,11
5/9/2023,01:04.6,8.47,2024,93,11
5/9/2023,01:04.8,9.33,2022,91,11
5/9/2023,01:05.2,8.85,2022,91,11
5/9/2023,01:05.3,8.91,2014,83,11
5/9/2023,01:05.6,8.96,2014,83,11
5/9/2023,01:05.9,9.09,2014,83,11
5/9/2023,01:06.1,8.67,2014,83,11
5/9/2023,01:06.4,8.76,2020,89,11
5/9/2023,01:06.7,8.84,2020,89,11
5/9/2023,01:06.9,8.83,2020,89,11
5/9/2023,01:07.2,9.13,2020,89,11
5/9/2023,01:07.4,8.69,2017,86,11
5/9/2023,01:07.7,8.99,2017,86,11
5/9/2023,01:08.0,8.95,2018,87,11
5/9/2023,01:08.2,8.72,2018,87,11
5/9/2023,01:08.5,8.53,2020,89,11
5/9/2023,01:08.7,8.64,2020,89,11
5/9/2023,01:09.0,8.87,2020,89,11
5/9/2023,01:09.2,8.9,2020,89,11
5/9/2023,01:09.6,8.63,2017,86,11
5/9/2023,01:09.8,8.65,2017,86,11
5/9/2023,01:10.0,8.18,2017,86,11
5/9/2023,01:10.3,8.32,2012,81,11
5/9/2023,01:10.5,8.36,2015,84,11
5/9/2023,01:10.8,8.72,2015,84,11
5/9/2023,01:11.1,9.03,2015,84,11
5/9/2023,01:11.4,8.27,2020,89,11
5/9/2023,01:11.6,8.38,2018,87,11
5/9/2023,01:11.8,8.81,2018,87,11
5/9/2023,01:12.1,8.66,2018,87,11
5/9/2023,01:12.4,8.64,2026,95,11
5/9/2023,01:12.6,8.57,2012,81,10
5/9/2023,01:12.9,8.45,2012,81,10
5/9/2023,01:13.2,8.35,2015,84,10
5/9/2023,01:13.4,8.48,2015,84,10
5/9/2023,01:13.6,8.05,2015,84,10
5/9/2023,01:13.9,8.38,2016,85,10
5/9/2023,01:14.2,8.45,2015,84,10
5/9/2023,01:14.4,8.46,2015,84,10
5/9/2023,01:14.7,8.26,2015,84,10
5/9/2023,01:15.0,8.42,2019,88,10
5/9/2023,01:15.2,7.99,2019,88,10
5/9/2023,01:15.5,8.4,2017,86,10
5/9/2023,01:15.8,8.77,2013,82,10
5/9/2023,01:16.0,8.42,2013,82,10
5/9/2023,01:16.3,9.01,2013,82,10
5/9/2023,01:16.5,8.03,2016,85,10
5/9/2023,01:16.8,7.8,2006,75,10
5/9/2023,01:17.1,8.43,2006,75,10
5/9/2023,01:17.3,8.54,2017,86,10
5/9/2023,01:17.6,8.61,2017,86,10
5/9/2023,01:17.8,8.5,2016,85,10
5/9/2023,01:18.1,7.55,2016,85,10
5/9/2023,01:18.4,8.28,2002,71,10
5/9/2023,01:18.7,8.12,2002,71,10
5/9/2023,01:18.9,8.42,2012,81,10
5/9/2023,01:19.2,8.22,2012,81,10
5/9/2023,01:19.4,8.18,2012,81,10
5/9/2023,01:19.7,7.89,2014,83,10
5/9/2023,01:19.9,7.52,2009,78,10
5/9/2023,01:20.2,7.71,2009,78,10
5/9/2023,01:20.5,8.07,2014,83,10
5/9/2023,01:20.7,8.24,2014,83,10
5/9/2023,01:21.0,8.26,2006,75,10
5/9/2023,01:21.2,7.99,2006,75,10
5/9/2023,01:21.5,7.79,2015,84,10
5/9/2023,01:21.8,7.43,2015,84,10
5/9/2023,01:22.0,7.7,2011,80,10
5/9/2023,01:22.3,8.06,2011,80,10
5/9/2023,01:22.6,7.74,2013,82,10
5/9/2023,01:22.8,7.51,2013,82,10
5/9/2023,01:23.1,7.94,2010,79,10
5/9/2023,01:23.3,8.01,2010,79,10
5/9/2023,01:23.6,7.15,2008,77,9
5/9/2023,01:23.8,8.18,2008,77,9
5/9/2023,01:24.1,7.98,2014,83,9
5/9/2023,01:24.3,7.61,2014,83,9
5/9/2023,01:24.6,7.26,2009,78,9
5/9/2023,01:24.9,7.27,2009,78,9
5/9/2023,01:25.1,7.44,2012,81,9
5/9/2023,01:25.4,8.22,2012,81,9
5/9/2023,01:25.7,7.76,2005,74,9
5/9/2023,01:25.9,7.56,2005,74,9
5/9/2023,01:26.2,7.93,2005,74,9
5/9/2023,01:26.4,7.93,2000,69,9
5/9/2023,01:26.7,7.47,2000,69,9
5/9/2023,01:27.0,7.28,2010,79,9
