Date,Time,RBoom_Angle,* PRSTiltSensorBin,* PRSTiltSensorEng,NoName
5/9/2023,45:17.6,11.37,2046,112,24
5/9/2023,45:17.9,11.49,2046,112,24
5/9/2023,45:18.1,11.23,2043,109,24
5/9/2023,45:18.3,11.55,2043,109,24
5/9/2023,45:18.6,11.31,2044,110,24
5/9/2023,45:18.9,11.53,2044,110,24
5/9/2023,45:19.2,11.08,2042,108,24
5/9/2023,45:19.4,11.35,2042,108,24
5/9/2023,45:19.7,11.12,2041,107,24
5/9/2023,45:19.9,11.21,2041,107,24
5/9/2023,45:20.2,11.22,2043,109,24
5/9/2023,45:20.5,11.07,2043,109,24
5/9/2023,45:20.7,11.42,2040,106,24
5/9/2023,45:21.0,11.34,2040,106,24
5/9/2023,45:21.2,11.54,2041,107,24
5/9/2023,45:21.5,11.19,2041,107,24
5/9/2023,45:21.7,11.26,2046,112,24
5/9/2023,45:22.0,11.32,2046,112,24
5/9/2023,45:22.3,11.16,2041,107,24
5/9/2023,45:22.5,11.29,2041,107,24
5/9/2023,45:22.8,11.21,2040,106,24
5/9/2023,45:23.1,10.91,2040,106,24
5/9/2023,45:23.3,11.13,2039,105,24
5/9/2023,45:23.6,10.97,2039,105,24
5/9/2023,45:23.8,11.27,2037,103,24
5/9/2023,45:24.1,10.49,2037,103,24
5/9/2023,45:24.4,10.96,2037,103,24
5/9/2023,45:24.6,10.83,2037,103,24
5/9/2023,45:24.9,11.12,2037,103,24
5/9/2023,45:25.1,10.91,2037,103,24
5/9/2023,45:25.4,10.94,2038,104,24
5/9/2023,45:25.7,10.75,2038,104,25
5/9/2023,45:25.9,11.46,2042,108,25
5/9/2023,45:26.2,10.6,2042,108,25
5/9/2023,45:26.4,10.87,2043,109,25
5/9/2023,45:26.7,10.52,2043,109,25
5/9/2023,45:27.0,10.4,2044,110,25
5/9/2023,45:27.2,10.8,2044,110,25
5/9/2023,45:27.5,10.75,2045,111,25
5/9/2023,45:27.7,10.62,2045,111,25
5/9/2023,45:28.0,10.64,2046,112,25
5/9/2023,45:28.3,10.67,2046,112,25
5/9/2023,45:28.5,10.79,2044,110,25
5/9/2023,45:28.8,10.74,2044,110,25
5/9/2023,45:29.0,11.01,2047,113,25
5/9/2023,45:29.3,10.71,2047,113,25
5/9/2023,45:29.6,10.45,2046,112,25
5/9/2023,45:29.8,10.75,2046,112,25
5/9/2023,45:30.1,10.66,2039,105,25
5/9/2023,45:30.3,11.01,2039,105,25
5/9/2023,45:30.6,10.6,2037,103,25
5/9/2023,45:30.8,10.65,2037,103,25
5/9/2023,45:31.1,10.2,2036,102,25
5/9/2023,45:31.4,10.95,2036,102,25
5/9/2023,45:31.7,10.78,2037,103,25
5/9/2023,45:31.9,10.24,2037,103,25
5/9/2023,45:32.2,10.18,2036,102,25
5/9/2023,45:32.4,10.94,2036,102,25
5/9/2023,45:32.7,10.89,2035,101,25
5/9/2023,45:33.0,10.26,2035,101,25
5/9/2023,45:33.2,10.41,2034,100,25
5/9/2023,45:33.5,10.46,2034,100,25
5/9/2023,45:33.7,10.5,2030,96,25
5/9/2023,45:34.0,10.4,2030,96,25
5/9/2023,45:34.2,10.57,2034,100,25
5/9/2023,45:34.5,10.87,2034,100,25
5/9/2023,45:34.8,10.22,2035,101,25
5/9/2023,45:35.0,10.33,2035,101,25
5/9/2023,45:35.3,10.08,2033,99,25
5/9/2023,45:35.6,10.29,2033,99,25
5/9/2023,45:35.9,10.21,2032,98,25
5/9/2023,45:36.1,10.42,2032,98,25
5/9/2023,45:36.4,9.95,2035,101,25
5/9/2023,45:36.6,10.79,2035,101,25
5/9/2023,45:36.9,10.01,2037,103,25
5/9/2023,45:37.1,10.35,2037,103,25
5/9/2023,45:37.4,9.88,2029,95,25
5/9/2023,45:37.7,10.32,2029,95,25
5/9/2023,45:37.9,9.84,2029,95,25
5/9/2023,45:38.1,10.22,2029,95,25
5/9/2023,45:38.4,9.99,2029,95,25
5/9/2023,45:38.7,10.29,2029,95,26
5/9/2023,45:39.0,10.55,2029,95,26
5/9/2023,45:39.2,10.5,2029,95,26
5/9/2023,45:39.4,10.12,2031,97,26
5/9/2023,45:39.7,10.14,2031,97,26
5/9/2023,45:40.0,10.03,2030,96,26
5/9/2023,45:40.2,10.08,2030,96,26
5/9/2023,45:40.5,10.19,2032,98,26
5/9/2023,45:40.7,10.22,2032,98,26
5/9/2023,45:41.0,10.48,2034,100,26
5/9/2023,45:41.3,10.11,2034,100,26
5/9/2023,45:41.6,10.12,2034,100,26
5/9/2023,45:41.8,9.78,2034,100,26
5/9/2023,45:42.1,9.94,2033,99,26
5/9/2023,45:42.3,10.04,2033,99,26
5/9/2023,45:42.6,10.11,2034,100,26
5/9/2023,45:42.8,10.09,2034,100,26
5/9/2023,45:43.1,10.41,2034,100,26
5/9/2023,45:43.4,10.07,2034,100,26
5/9/2023,45:43.6,10.18,2033,99,26
5/9/2023,45:43.9,10.34,2033,99,26
5/9/2023,45:44.1,10.19,2033,99,26
5/9/2023,45:44.4,9.99,2033,99,26
5/9/2023,45:44.7,10.11,2033,99,26
5/9/2023,45:44.9,10.19,2033,99,26
5/9/2023,45:45.2,10.16,2032,98,26
5/9/2023,45:45.4,10.06,2032,98,26
5/9/2023,45:45.7,10.1,2033,99,26
5/9/2023,45:45.9,9.99,2033,99,26
5/9/2023,45:46.2,10.37,2032,98,26
5/9/2023,45:46.5,10.28,2032,98,26
5/9/2023,45:46.8,10.26,2031,97,26
5/9/2023,45:47.0,10.13,2031,97,26
5/9/2023,45:47.3,10.22,2032,98,26
5/9/2023,45:47.5,9.95,2032,98,26
5/9/2023,45:47.8,10.31,2033,99,26
5/9/2023,45:48.1,10.43,2033,99,26
5/9/2023,45:48.3,10.09,2031,97,26
5/9/2023,45:48.6,10.18,2031,97,26
5/9/2023,45:48.8,10.11,2038,104,26
5/9/2023,45:49.1,9.7,2038,104,26
5/9/2023,45:49.4,9.99,2034,100,26
5/9/2023,45:49.7,10.15,2034,100,26
5/9/2023,45:49.8,10.23,2031,97,26
5/9/2023,45:50.1,9.78,2031,97,26
5/9/2023,45:50.4,10.11,2032,98,26
5/9/2023,45:50.7,10.05,2032,98,26
5/9/2023,45:50.9,10.04,2028,94,26
5/9/2023,45:51.2,9.59,2028,94,27
5/9/2023,45:51.4,10.07,2028,94,27
5/9/2023,45:51.7,9.68,2028,94,27
5/9/2023,45:51.9,9.84,2028,94,27
5/9/2023,45:52.2,9.89,2028,94,27
5/9/2023,45:52.5,10.69,2027,93,27
5/9/2023,45:52.7,9.69,2027,93,27
5/9/2023,45:53.0,9.99,2029,95,27
5/9/2023,45:53.2,9.99,2029,95,27
5/9/2023,45:53.5,9.87,2031,97,27
5/9/2023,45:53.7,10.12,2031,97,27
5/9/2023,45:54.0,9.71,2032,98,27
5/9/2023,45:54.3,9.92,2032,98,27
5/9/2023,45:54.5,10.05,2031,97,27
5/9/2023,45:54.8,9.81,2031,97,27
5/9/2023,45:55.0,9.76,2025,91,27
5/9/2023,45:55.3,10.03,2025,91,27
5/9/2023,45:55.6,9.79,2030,96,27
5/9/2023,45:55.9,10.04,2030,96,27
5/9/2023,45:56.1,9.81,2032,98,27
5/9/2023,45:56.4,10.02,2032,98,27
5/9/2023,45:56.6,10.08,2034,100,27
5/9/2023,45:56.9,10.02,2034,100,27
5/9/2023,45:57.1,9.97,2032,98,27
5/9/2023,45:57.4,9.91,2032,98,27
5/9/2023,45:57.7,9.91,2034,100,27
5/9/2023,45:57.9,10.1,2034,100,27
5/9/2023,45:58.2,9.68,2034,100,27
5/9/2023,45:58.4,9.98,2034,100,27
5/9/2023,45:58.7,10.16,2029,95,27
5/9/2023,45:59.0,9.92,2029,95,27
5/9/2023,45:59.2,9.58,2032,98,27
5/9/2023,45:59.5,9.77,2032,98,27
5/9/2023,45:59.8,10.17,2030,96,27
5/9/2023,46:00.0,10.09,2030,96,27
5/9/2023,46:00.3,9.96,2030,96,27
5/9/2023,46:00.5,9.73,2030,96,27
5/9/2023,46:00.8,10.23,2033,99,27
5/9/2023,46:01.1,9.75,2033,99,27
5/9/2023,46:01.4,10.02,2033,99,27
5/9/2023,46:01.6,9.94,2033,99,27
5/9/2023,46:01.9,9.88,2034,100,27
5/9/2023,46:02.0,9.93,2034,100,27
5/9/2023,46:02.3,10.05,2033,99,27
5/9/2023,46:02.6,9.83,2033,99,27
5/9/2023,46:02.9,9.76,2032,98,27
5/9/2023,46:03.1,10.33,2032,98,27
5/9/2023,46:03.4,9.75,2033,99,27
5/9/2023,46:03.7,9.93,2033,99,27
5/9/2023,46:03.9,9.79,2030,96,27
5/9/2023,46:04.2,10.23,2030,96,28
5/9/2023,46:04.4,9.88,2025,91,28
5/9/2023,46:04.7,9.84,2025,91,28
5/9/2023,46:04.9,9.84,2030,96,28
5/9/2023,46:05.2,10.29,2030,96,28
5/9/2023,46:05.5,10.29,2027,93,28
5/9/2023,46:05.7,9.82,2027,93,28
5/9/2023,46:06.0,9.95,2027,93,28
5/9/2023,46:06.3,10.15,2027,93,28
5/9/2023,46:06.5,10.5,2028,94,28
5/9/2023,46:06.8,9.91,2028,94,28
5/9/2023,46:07.0,9.72,2028,94,28
5/9/2023,46:07.3,9.95,2028,94,28
5/9/2023,46:07.6,10.06,2030,96,28
5/9/2023,46:07.8,9.89,2030,96,28
5/9/2023,46:08.1,9.75,2029,95,28
5/9/2023,46:08.3,10.06,2029,95,28
5/9/2023,46:08.6,10.28,2027,93,28
5/9/2023,46:08.9,9.45,2027,93,28
5/9/2023,46:09.1,9.86,2030,96,28
5/9/2023,46:09.4,9.9,2030,96,28
5/9/2023,46:09.7,10.34,2029,95,28
5/9/2023,46:09.9,10.07,2029,95,28
5/9/2023,46:10.1,9.95,2028,94,28
5/9/2023,46:10.4,9.71,2028,94,28
5/9/2023,46:10.7,10.28,2029,95,28
5/9/2023,46:10.9,9.58,2029,95,28
5/9/2023,46:11.2,9.97,2026,92,28
5/9/2023,46:11.4,9.95,2026,92,28
5/9/2023,46:11.7,10.15,2032,98,28
5/9/2023,46:12.0,9.9,2032,98,28
5/9/2023,46:12.2,9.93,2028,94,28
5/9/2023,46:12.5,9.67,2028,94,28
5/9/2023,46:12.8,10.37,2030,96,28
5/9/2023,46:13.0,10.47,2030,96,28
5/9/2023,46:13.3,9.93,2031,97,28
5/9/2023,46:13.5,9.89,2031,97,28
5/9/2023,46:13.8,9.88,2030,96,28
5/9/2023,46:14.1,9.74,2030,96,28
5/9/2023,46:14.3,9.73,2030,96,28
5/9/2023,46:14.6,9.86,2030,96,28
5/9/2023,46:14.8,10.18,2029,95,28
5/9/2023,46:15.1,10.42,2029,95,28
5/9/2023,46:15.4,9.59,2028,94,28
5/9/2023,46:15.6,9.79,2028,94,28
5/9/2023,46:15.9,9.93,2033,99,28
5/9/2023,46:16.2,9.66,2033,99,28
5/9/2023,46:16.4,9.84,2030,96,28
5/9/2023,46:16.6,9.69,2030,96,29
5/9/2023,46:16.9,10.36,2031,97,29
5/9/2023,46:17.2,9.18,2031,97,29
5/9/2023,46:17.5,9.7,2032,98,29
5/9/2023,46:17.7,9.84,2032,98,29
5/9/2023,46:17.9,9.56,2029,95,29
5/9/2023,46:18.2,9.9,2029,95,29
5/9/2023,46:18.5,9.96,2028,94,29
5/9/2023,46:18.7,9.72,2028,94,29
5/9/2023,46:19.0,9.72,2031,97,29
5/9/2023,46:19.3,9.89,2031,97,29
5/9/2023,46:19.5,9.38,2027,93,29
5/9/2023,46:19.8,10.04,2027,93,29
5/9/2023,46:20.0,9.9,2029,95,29
5/9/2023,46:20.3,9.95,2029,95,29
5/9/2023,46:20.5,9.46,2030,96,29
5/9/2023,46:20.8,9.86,2030,96,29
5/9/2023,46:21.1,9.87,2029,95,29
5/9/2023,46:21.4,10.5,2029,95,29
5/9/2023,46:21.6,9.52,2025,91,29
5/9/2023,46:21.8,9.84,2025,91,29
5/9/2023,46:22.1,10.09,2031,97,29
5/9/2023,46:22.4,9.85,2031,97,29
5/9/2023,46:22.7,9.45,2028,94,29
5/9/2023,46:22.9,9.91,2028,94,29
5/9/2023,46:23.2,10.04,2029,95,29
5/9/2023,46:23.4,10.12,2029,95,29
5/9/2023,46:23.7,9.48,2032,98,29
5/9/2023,46:23.9,9.86,2032,98,29
5/9/2023,46:24.2,10.02,2028,94,29
5/9/2023,46:24.5,10.21,2028,94,29
5/9/2023,46:24.7,9.81,2029,95,29
5/9/2023,46:25.0,9.9,2029,95,29
5/9/2023,46:25.3,10.04,2031,97,29
5/9/2023,46:25.5,10.3,2031,97,29
5/9/2023,46:25.7,10.05,2029,95,29
5/9/2023,46:26.0,9.88,2029,95,29
5/9/2023,46:26.3,10.01,2033,99,29
5/9/2023,46:26.6,9.77,2033,99,29
5/9/2023,46:26.8,9.61,2031,97,29
5/9/2023,46:27.1,10.05,2031,97,29
5/9/2023,46:27.3,9.76,2031,97,29
5/9/2023,46:27.6,9.84,2031,97,29
5/9/2023,46:27.8,10.1,2027,93,29
5/9/2023,46:28.1,9.9,2027,93,29
5/9/2023,46:28.4,9.61,2029,95,29
5/9/2023,46:28.6,10.41,2029,95,29
5/9/2023,46:28.9,10.15,2032,98,29
5/9/2023,46:29.1,9.56,2032,98,29
5/9/2023,46:29.4,9.82,2028,94,29
5/9/2023,46:29.7,10.18,2028,94,30
5/9/2023,46:29.9,9.68,2029,95,30
5/9/2023,46:30.2,9.87,2029,95,30
5/9/2023,46:30.5,9.94,2031,97,30
5/9/2023,46:30.7,10.08,2031,97,30
5/9/2023,46:31.0,9.71,2029,95,30
5/9/2023,46:31.2,10.02,2029,95,30
5/9/2023,46:31.5,9.82,2029,95,30
5/9/2023,46:31.7,10.18,2029,95,30
5/9/2023,46:32.0,10.52,2031,97,30
5/9/2023,46:32.3,9.88,2031,97,30
5/9/2023,46:32.5,10.08,2028,94,30
5/9/2023,46:32.8,9.79,2028,94,30
5/9/2023,46:33.1,9.57,2028,94,30
5/9/2023,46:33.3,9.7,2028,94,30
5/9/2023,46:33.6,10.02,2028,94,30
5/9/2023,46:33.8,9.68,2028,94,30
5/9/2023,46:34.2,9.99,2028,94,30
5/9/2023,46:34.4,9.69,2028,94,30
5/9/2023,46:34.6,9.86,2026,92,30
5/9/2023,46:34.9,9.99,2026,92,30
5/9/2023,46:35.1,10.01,2025,91,30
5/9/2023,46:35.4,9.74,2025,91,30
5/9/2023,46:35.6,9.96,2028,94,30
5/9/2023,46:35.9,9.93,2028,94,30
5/9/2023,46:36.3,9.81,2031,97,30
5/9/2023,46:36.4,9.81,2031,97,30
5/9/2023,46:36.6,9.94,2030,96,30
5/9/2023,46:37.0,10.01,2030,96,30
5/9/2023,46:37.2,10.07,2030,96,30
5/9/2023,46:37.5,10.14,2030,96,30
5/9/2023,46:37.7,9.79,2028,94,30
5/9/2023,46:38.0,9.92,2028,94,30
5/9/2023,46:38.3,10.07,2031,97,30
5/9/2023,46:38.5,10.45,2031,97,30
5/9/2023,46:38.8,9.91,2035,101,30
5/9/2023,46:39.0,9.94,2035,101,30
5/9/2023,46:39.4,10.25,2033,99,30
5/9/2023,46:39.5,10.04,2033,99,30
5/9/2023,46:41.5,10.15,2030,96,30
5/9/2023,46:41.6,9.79,2031,97,30
5/9/2023,46:41.7,9.62,2031,97,30
5/9/2023,46:41.9,9.62,2028,94,30
5/9/2023,46:42.2,9.8,2028,94,31
5/9/2023,46:42.5,9.72,2030,96,31
5/9/2023,46:42.7,10.23,2030,96,31
5/9/2023,46:42.9,9.96,2029,95,31
5/9/2023,46:43.2,9.65,2029,95,31
5/9/2023,46:43.5,10.11,2031,97,31
5/9/2023,46:43.7,9.55,2031,97,31
5/9/2023,46:44.0,9.66,2030,96,31
5/9/2023,46:44.2,9.9,2030,96,31
5/9/2023,46:44.5,9.89,2034,100,31
5/9/2023,46:44.8,9.92,2034,100,31
5/9/2023,46:45.0,10.07,2031,97,31
5/9/2023,46:45.3,10.04,2031,97,31
5/9/2023,46:45.5,9.98,2033,99,31
5/9/2023,46:45.8,9.58,2033,99,31
5/9/2023,46:46.1,9.77,2032,98,31
5/9/2023,46:46.3,9.92,2032,98,31
5/9/2023,46:46.6,9.97,2030,96,31
5/9/2023,46:46.9,9.98,2030,96,31
5/9/2023,46:47.1,9.79,2030,96,31
5/9/2023,46:47.4,10.08,2030,96,31
5/9/2023,46:47.6,10.14,2029,95,31
5/9/2023,46:47.9,10.17,2029,95,31
5/9/2023,46:48.2,9.9,2027,93,31
5/9/2023,46:48.4,9.92,2027,93,31
5/9/2023,46:48.7,9.88,2029,95,31
5/9/2023,46:48.9,10.11,2029,95,31
5/9/2023,46:49.2,9.88,2028,94,31
5/9/2023,46:49.4,9.69,2028,94,31
5/9/2023,46:49.7,10.09,2029,95,31
5/9/2023,46:50.0,10.31,2029,95,31
5/9/2023,46:50.2,9.93,2031,97,31
5/9/2023,46:50.5,9.76,2031,97,31
5/9/2023,46:50.7,9.92,2030,96,31
5/9/2023,46:51.0,10.04,2030,96,31
5/9/2023,46:51.2,9.86,2030,96,31
5/9/2023,46:51.5,9.6,2030,96,31
5/9/2023,46:51.8,9.92,2031,97,31
5/9/2023,46:52.1,10.22,2031,97,31
5/9/2023,46:52.3,9.64,2031,97,31
5/9/2023,46:52.6,9.97,2031,97,31
5/9/2023,46:52.8,9.83,2028,94,31
5/9/2023,46:53.1,10.01,2028,94,31
5/9/2023,46:53.4,10.25,2031,97,31
5/9/2023,46:53.6,9.79,2031,97,31
5/9/2023,46:53.9,9.74,2030,96,31
5/9/2023,46:54.2,10.21,2030,96,31
5/9/2023,46:54.4,9.94,2029,95,31
5/9/2023,46:54.6,9.89,2029,95,31
5/9/2023,46:54.9,9.87,2030,96,31
5/9/2023,46:55.2,10.24,2030,96,32
5/9/2023,46:55.4,9.42,2029,95,32
5/9/2023,46:55.7,9.65,2029,95,32
5/9/2023,46:55.9,10.11,2031,97,32
5/9/2023,46:56.3,10.26,2031,97,32
5/9/2023,46:56.5,10.11,2023,89,32
5/9/2023,46:56.7,9.94,2023,89,32
5/9/2023,46:57.0,10.02,2026,92,32
5/9/2023,46:57.3,10.16,2026,92,32
5/9/2023,46:57.5,10.37,2028,94,32
5/9/2023,46:57.8,9.6,2028,94,32
5/9/2023,46:58.0,10.06,2028,94,32
5/9/2023,46:58.3,9.75,2028,94,32
5/9/2023,46:58.5,10.42,2029,95,32
5/9/2023,46:58.8,9.68,2029,95,32
5/9/2023,46:59.1,9.65,2032,98,32
5/9/2023,46:59.3,9.83,2032,98,32
5/9/2023,46:59.6,10.01,2032,98,32
5/9/2023,46:59.8,9.87,2032,98,32
5/9/2023,47:00.1,9.89,2031,97,32
5/9/2023,47:00.4,9.89,2031,97,32
5/9/2023,47:00.6,10.32,2029,95,32
5/9/2023,47:00.9,9.9,2029,95,32
5/9/2023,47:01.1,9.89,2029,95,32
5/9/2023,47:01.5,9.95,2027,93,32
5/9/2023,47:01.7,10.19,2027,93,32
5/9/2023,47:02.0,9.45,2027,93,32
5/9/2023,47:02.2,9.88,2030,96,32
5/9/2023,47:02.5,9.79,2030,96,32
5/9/2023,47:02.7,10.18,2029,95,32
5/9/2023,47:03.0,9.48,2029,95,32
5/9/2023,47:03.3,9.7,2028,94,32
5/9/2023,47:03.5,9.76,2028,94,32
5/9/2023,47:03.8,10.05,2028,94,32
5/9/2023,47:04.0,10.28,2028,94,32
5/9/2023,47:04.3,9.73,2029,95,32
5/9/2023,47:04.6,9.7,2029,95,32
5/9/2023,47:04.8,10.04,2030,96,32
5/9/2023,47:05.1,10.15,2030,96,32
5/9/2023,47:05.3,9.71,2029,95,32
5/9/2023,47:05.6,9.75,2029,95,32
5/9/2023,47:05.8,10.24,2027,93,32
5/9/2023,47:06.1,9.96,2027,93,32
5/9/2023,47:06.3,9.67,2031,97,32
5/9/2023,47:06.6,9.79,2031,97,32
5/9/2023,47:06.9,10.19,2032,98,32
5/9/2023,47:07.1,9.55,2032,98,32
5/9/2023,47:07.4,9.74,2028,94,32
5/9/2023,47:07.7,9.8,2028,94,33
5/9/2023,47:07.9,9.75,2027,93,33
5/9/2023,47:08.1,9.53,2027,93,33
5/9/2023,47:08.4,9.59,2027,93,33
5/9/2023,47:08.7,9.96,2027,93,33
5/9/2023,47:08.9,9.78,2027,93,33
5/9/2023,47:09.2,9.83,2027,93,33
5/9/2023,47:09.6,9.68,2028,94,33
5/9/2023,47:09.7,9.8,2028,94,33
5/9/2023,47:10.0,9.93,2029,95,33
5/9/2023,47:10.2,10.18,2029,95,33
5/9/2023,47:10.5,9.68,2029,95,33
5/9/2023,47:10.9,9.7,2029,95,33
5/9/2023,47:11.0,9.65,2027,93,33
5/9/2023,47:11.3,9.99,2027,93,33
5/9/2023,47:11.5,9.34,2028,94,33
5/9/2023,47:11.8,9.79,2028,94,33
5/9/2023,47:12.0,9.79,2028,94,33
5/9/2023,47:12.3,10.05,2028,94,33
5/9/2023,47:12.6,9.95,2025,91,33
5/9/2023,47:12.8,9.75,2025,91,33
5/9/2023,47:13.1,9.73,2032,98,33
5/9/2023,47:13.4,9.84,2032,98,33
5/9/2023,47:13.6,10.16,2031,97,33
5/9/2023,47:13.9,9.99,2031,97,33
5/9/2023,47:14.1,9.74,2027,93,33
5/9/2023,47:14.4,9.8,2027,93,33
5/9/2023,47:14.7,9.41,2034,100,33
5/9/2023,47:15.0,9.64,2034,100,33
5/9/2023,47:15.2,9.66,2031,97,33
5/9/2023,47:15.5,10.12,2031,97,33
5/9/2023,47:15.7,9.57,2029,95,33
5/9/2023,47:16.0,9.43,2029,95,33
5/9/2023,47:16.2,9.69,2028,94,33
5/9/2023,47:16.5,10.05,2028,94,33
5/9/2023,47:16.8,9.79,2029,95,33
5/9/2023,47:17.0,9.92,2029,95,33
5/9/2023,47:17.3,9.67,2028,94,33
5/9/2023,47:17.5,9.84,2028,94,33
5/9/2023,47:17.8,9.75,2027,93,33
5/9/2023,47:18.1,9.6,2027,93,33
5/9/2023,47:18.3,9.46,2028,94,33
5/9/2023,47:18.6,10.09,2028,94,33
5/9/2023,47:18.8,9.39,2023,89,33
5/9/2023,47:19.1,9.83,2023,89,33
5/9/2023,47:19.4,9.44,2028,94,33
5/9/2023,47:19.6,9.99,2028,94,33
5/9/2023,47:19.9,9.65,2030,96,33
5/9/2023,47:20.2,9.62,2030,96,33
5/9/2023,47:20.4,9.54,2032,98,33
5/9/2023,47:20.6,9.93,2032,98,34
5/9/2023,47:20.9,9.71,2029,95,34
5/9/2023,47:21.2,9.6,2029,95,34
5/9/2023,47:21.4,9.9,2028,94,34
5/9/2023,47:21.7,9.75,2028,94,34
5/9/2023,47:21.9,9.73,2026,92,34
5/9/2023,47:22.2,9.57,2026,92,34
5/9/2023,47:22.5,9.59,2024,90,34
5/9/2023,47:22.7,9.65,2024,90,34
5/9/2023,47:23.0,9.94,2027,93,34
5/9/2023,47:23.3,9.75,2027,93,34
5/9/2023,47:23.5,9.56,2029,95,34
5/9/2023,47:23.8,9.71,2029,95,34
5/9/2023,47:24.0,9.77,2025,91,34
5/9/2023,47:24.3,9.8,2025,91,34
5/9/2023,47:24.6,9.38,2031,97,34
5/9/2023,47:24.8,9.69,2031,97,34
5/9/2023,47:25.1,9.83,2026,92,34
5/9/2023,47:25.3,9.52,2026,92,34
5/9/2023,47:25.6,9.65,2027,93,34
5/9/2023,47:25.8,9.78,2027,93,34
5/9/2023,47:26.1,9.95,2027,93,34
5/9/2023,47:26.4,9.65,2027,93,34
5/9/2023,47:26.7,9.68,2028,94,34
5/9/2023,47:26.9,9.86,2028,94,34
5/9/2023,47:27.1,9.84,2030,96,34
5/9/2023,47:27.4,9.39,2030,96,34
5/9/2023,47:27.7,9.64,2028,94,34
5/9/2023,47:28.0,9.78,2028,94,34
5/9/2023,47:28.2,9.97,2025,91,34
5/9/2023,47:28.5,9.49,2025,91,34
5/9/2023,47:28.7,9.72,2026,92,34
5/9/2023,47:29.0,9.68,2026,92,34
5/9/2023,47:29.2,9.86,2025,91,34
5/9/2023,47:29.5,10.11,2025,91,34
5/9/2023,47:29.8,9.64,2028,94,34
5/9/2023,47:30.1,9.57,2028,94,34
5/9/2023,47:30.2,9.69,2026,92,34
5/9/2023,47:30.6,9.71,2026,92,34
5/9/2023,47:30.8,9.64,2029,95,34
5/9/2023,47:31.1,9.67,2029,95,34
5/9/2023,47:31.3,10.02,2031,97,34
5/9/2023,47:31.6,10.02,2031,97,34
5/9/2023,47:31.8,9.64,2029,95,34
5/9/2023,47:32.1,9.59,2029,95,34
5/9/2023,47:32.4,10.28,2031,97,34
5/9/2023,47:32.6,10.11,2031,97,34
5/9/2023,47:32.9,9.62,2030,96,34
5/9/2023,47:33.1,9.64,2030,96,35
5/9/2023,47:33.4,9.74,2027,93,35
5/9/2023,47:33.7,9.7,2027,93,35
5/9/2023,47:33.9,9.55,2027,93,35
5/9/2023,47:34.2,9.63,2027,93,35
5/9/2023,47:34.4,9.75,2031,97,35
5/9/2023,47:34.7,9.42,2031,97,35
5/9/2023,47:35.0,9.89,2030,96,35
5/9/2023,47:35.2,9.69,2030,96,35
5/9/2023,47:35.5,9.64,2027,93,35
5/9/2023,47:35.7,10.09,2027,93,35
5/9/2023,47:36.0,9.4,2023,89,35
5/9/2023,47:36.3,9.81,2023,89,35
5/9/2023,47:36.5,9.81,2027,93,35
5/9/2023,47:36.8,9.97,2027,93,35
5/9/2023,47:37.1,9.69,2027,93,35
5/9/2023,47:37.3,9.85,2027,93,35
5/9/2023,47:37.6,9.79,2026,92,35
5/9/2023,47:37.8,9.82,2026,92,35
5/9/2023,47:38.0,9.94,2023,89,35
5/9/2023,47:38.3,9.79,2023,89,35
5/9/2023,47:38.6,9.85,2028,94,35
5/9/2023,47:38.9,9.81,2028,94,35
5/9/2023,47:39.1,9.51,2025,91,35
5/9/2023,47:39.4,9.88,2025,91,35
5/9/2023,47:39.7,9.75,2031,97,35
5/9/2023,47:39.9,9.9,2031,97,35
5/9/2023,47:40.1,9.45,2027,93,35
5/9/2023,47:40.4,9.83,2027,93,35
5/9/2023,47:40.7,9.7,2029,95,35
5/9/2023,47:40.9,9.98,2029,95,35
5/9/2023,47:41.2,9.61,2027,93,35
5/9/2023,47:41.5,9.52,2027,93,35
5/9/2023,47:41.7,9.55,2030,96,35
5/9/2023,47:42.0,10.34,2030,96,35
5/9/2023,47:42.3,9.41,2031,97,35
5/9/2023,47:42.5,9.29,2031,97,35
5/9/2023,47:42.8,9.79,2026,92,35
5/9/2023,47:43.1,9.78,2026,92,35
5/9/2023,47:43.3,9.73,2022,88,35
5/9/2023,47:43.6,9.37,2022,88,35
5/9/2023,47:43.8,10.06,2026,92,35
5/9/2023,47:44.1,9.7,2026,92,35
5/9/2023,47:44.3,9.62,2026,92,35
5/9/2023,47:44.6,9.08,2026,92,35
5/9/2023,47:44.9,9.63,2027,93,35
5/9/2023,47:45.1,10.07,2027,93,35
5/9/2023,47:45.4,9.73,2029,95,35
5/9/2023,47:45.7,9.93,2029,95,35
5/9/2023,47:45.9,9.96,2037,103,35
5/9/2023,47:46.1,9.8,2037,103,36
5/9/2023,47:46.4,10.03,2032,98,36
5/9/2023,47:46.7,10.01,2032,98,36
5/9/2023,47:46.9,9.81,2023,89,36
5/9/2023,47:47.2,9.77,2023,89,36
5/9/2023,47:47.5,9.91,2031,97,36
5/9/2023,47:47.7,9.93,2031,97,36
5/9/2023,47:48.0,9.88,2031,97,36
5/9/2023,47:48.3,9.75,2031,97,36
5/9/2023,47:48.5,9.87,2030,96,36
5/9/2023,47:48.8,9.47,2030,96,36
5/9/2023,47:49.0,9.43,2032,98,36
5/9/2023,47:49.3,9.73,2032,98,36
5/9/2023,47:49.5,9.72,2031,97,36
5/9/2023,47:49.8,9.98,2031,97,36
